pno, rtt
609, 0.0911719799041748
610, 0.07758474349975586
611, 0.06842660903930664
612, 0.07633447647094727
613, 0.0813744068145752
614, 0.07505178451538086
615, 0.08048009872436523
616, 0.07890129089355469
617, 0.07464909553527832
618, 0.06650876998901367
619, 0.06798267364501953
620, 0.07720375061035156
621, 0.07539868354797363
622, 0.07690739631652832
623, 0.082977294921875
624, 0.08760428428649902
625, 0.0883033275604248
626, 0.0897517204284668
627, 0.08417057991027832
628, 0.07168698310852051
629, 0.07977962493896484
630, 0.07840561866760254
631, 0.07485079765319824
632, 0.07647037506103516
633, 0.0706937313079834
634, 0.07349944114685059
635, 0.07268238067626953
636, 0.07499885559082031
637, 0.07003998756408691
638, 0.0690608024597168
639, 0.07364535331726074
640, 0.06676125526428223
641, 0.07972931861877441
642, 0.07596588134765625
643, 0.08165097236633301
644, 0.0667579174041748
645, 0.07731986045837402
646, 0.068023681640625
647, 0.09751582145690918
648, 0.07848405838012695
649, 0.0791325569152832
650, 0.07482028007507324
651, 0.09061980247497559
652, 0.07928633689880371
653, 0.06745362281799316
654, 0.0675039291381836
655, 0.07070422172546387
656, 0.07173728942871094
657, 0.06724905967712402
658, 0.08037018775939941
659, 0.07261919975280762
660, 0.07844805717468262
661, 0.06797409057617188
662, 0.06935286521911621
663, 0.07421135902404785
664, 0.08239269256591797
665, 0.07242465019226074
666, 0.07800722122192383
667, 0.07999920845031738
668, 0.0763399600982666
669, 0.08840179443359375
670, 0.07577824592590332
671, 0.0763096809387207
672, 0.08085918426513672
673, 0.08067822456359863
674, 0.07831311225891113
675, 0.08817410469055176
676, 0.07730531692504883
677, 0.07709169387817383
678, 0.07736563682556152
679, 0.07964634895324707
680, 0.07675528526306152
681, 0.07708501815795898
682, 0.07731389999389648
683, 0.0802764892578125
684, 0.08051156997680664
685, 0.07722663879394531
686, 0.07601547241210938
687, 0.07751321792602539
688, 0.10326170921325684
689, 0.08903050422668457
690, 0.07557916641235352
691, 0.0835423469543457
692, 0.07767796516418457
693, 0.07253456115722656
694, 0.07717227935791016
695, 0.06711769104003906
696, 0.06825804710388184
697, 0.06800961494445801
698, 0.0733194351196289
699, 0.0805666446685791
700, 0.06531810760498047
701, 0.06769824028015137
702, 0.06804585456848145
703, 0.07418346405029297
704, 0.0679941177368164
705, 0.11211657524108887
706, 0.07834672927856445
707, 0.07823944091796875
708, 0.07711386680603027
709, 0.07047724723815918
710, 0.0775766372680664
711, 0.07669401168823242
712, 0.0812370777130127
713, 0.06520366668701172
714, 0.06548905372619629
715, 0.08679485321044922
716, 0.06738972663879395
717, 0.07838940620422363
718, 0.0689394474029541
719, 0.07069158554077148
720, 0.07402420043945312
721, 0.07798099517822266
722, 0.06479716300964355
723, 0.06728291511535645
724, 0.07970976829528809
725, 0.0774240493774414
726, 0.07512831687927246
727, 0.07017374038696289
728, 0.06991171836853027
