pno, rtt
0, 0.04291725158691406
1, 0.04744839668273926
2, 0.05368924140930176
3, 0.042771100997924805
4, 0.043828725814819336
5, 0.043045759201049805
6, 0.042784690856933594
7, 0.04416680335998535
8, 0.06333327293395996
9, 0.045438528060913086
10, 0.04769325256347656
11, 0.06598925590515137
12, 0.04333972930908203
13, 0.07172155380249023
14, 0.05394625663757324
15, 0.05028963088989258
16, 0.045506954193115234
17, 0.08315587043762207
18, 0.04457378387451172
19, 0.046639204025268555
20, 0.04819750785827637
21, 0.07215189933776855
22, 0.06736516952514648
23, 0.04336667060852051
24, 0.043762922286987305
25, 0.04545879364013672
26, 0.04656076431274414
27, 0.08253598213195801
28, 0.04931068420410156
29, 0.05612301826477051
30, 0.04407811164855957
31, 0.056406259536743164
32, 0.042677879333496094
33, 0.04285240173339844
34, 0.042391300201416016
35, 0.052928924560546875
36, 0.06502532958984375
37, 0.053052425384521484
38, 0.06710982322692871
39, 0.04491758346557617
40, 0.06086325645446777
41, 0.04419255256652832
42, 0.06966376304626465
43, 0.04263663291931152
44, 0.04311394691467285
45, 0.04442238807678223
46, 0.044365644454956055
47, 0.0613713264465332
48, 0.04766106605529785
49, 0.07295441627502441
50, 0.05542445182800293
51, 0.05882692337036133
52, 0.04364633560180664
53, 0.044434547424316406
54, 0.041731834411621094
55, 0.04211282730102539
56, 0.0599825382232666
57, 0.04363560676574707
58, 0.04228043556213379
59, 0.04373884201049805
60, 0.04272150993347168
61, 0.0668938159942627
62, 0.04448270797729492
63, 0.07458925247192383
64, 0.04229927062988281
65, 0.04256558418273926
66, 0.04539847373962402
67, 0.04118704795837402
68, 0.056005239486694336
69, 0.04182577133178711
70, 0.042147159576416016
71, 0.04255819320678711
72, 0.04183149337768555
73, 0.06459403038024902
74, 0.04125785827636719
75, 0.04170036315917969
76, 0.05258989334106445
77, 0.043509721755981445
78, 0.05458831787109375
79, 0.0417017936706543
80, 0.0399165153503418
81, 0.041893720626831055
82, 0.042516231536865234
83, 0.04434657096862793
84, 0.0429537296295166
85, 0.04406595230102539
86, 0.05358147621154785
87, 0.04089522361755371
88, 0.04326224327087402
89, 0.04082894325256348
90, 0.042398691177368164
91, 0.047141075134277344
92, 0.06322574615478516
93, 0.04226255416870117
94, 0.04313206672668457
95, 0.04333043098449707
96, 0.040831804275512695
97, 0.06400060653686523
98, 0.045053958892822266
99, 0.04468488693237305
100, 0.042484283447265625
101, 0.041857004165649414
102, 0.06640124320983887
103, 0.04650163650512695
104, 0.13338398933410645
105, 0.0417637825012207
106, 0.04294896125793457
107, 0.05259132385253906
108, 0.05620765686035156
109, 0.055159568786621094
110, 0.042563438415527344
111, 0.04381608963012695
112, 0.04534125328063965
113, 0.04302191734313965
114, 0.054099321365356445
115, 0.045046091079711914
116, 0.04333305358886719
117, 0.10830235481262207
118, 0.04549598693847656
119, 0.04819655418395996
120, 0.06430459022521973
121, 0.04194474220275879
122, 0.04255199432373047
123, 0.04257082939147949
124, 0.04469656944274902
125, 0.04383659362792969
126, 0.05655813217163086
127, 0.04760408401489258
128, 0.06812238693237305
129, 0.04493141174316406
130, 0.04238319396972656
131, 0.04198265075683594
132, 0.044794321060180664
133, 0.0636599063873291
134, 0.046529531478881836
135, 0.04411196708679199
136, 0.042392730712890625
